----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |     Rel. |    Aki     | Acc. |       Ei           Ek       |            Lower level            |            Upper level             |Type|                TP  |       Line  |
      Wavelength      |      Wavelength      |     Int. |   (s^-1)   |      |      (eV)         (eV)      |-----------------------------------|------------------------------------|    |               Ref. |       Ref.  |
       Vac (nm)       |       Vac (nm)       |          |            |      |                             | Conf.             | Term    | J   | Conf.              | Term    | J   |    |                    |             |
          382.6860    |          382.6855+   |       15 |            |      |   8.4365241  -   11.675451  | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).9p  | 2[3/2]  | 1   |    |                    |      L4739  |
          383.560     |          383.5475+   |        2 |            |      |   8.4365241  -   11.668172  | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).9p  | 2[5/2]  | 2   |    |                    |      L4739  |
          387.720     |          387.712+    |       2* |            |      |   9.9587513  -   13.15569   | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).7f  | 2[5/2]  | 3   |    |                    |      L4103  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          387.720     |          387.712+    |       2* |            |      |   9.9587513  -   13.15569   | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).7f  | 2[5/2]  | 2   |    |                    |      L4103  |
          394.2290    |          394.22868+  |        2 |            |      |   8.4365241  -   11.5806159 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 2   |    |                    |      L4739  |
          394.8163    |          394.81598+  |       60 |            |      |   8.4365241  -   11.5759390 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 2   |    |                    |      L7292  |
          394.8720    |          394.87171+  |       10 |            |      |   8.4365241  -   11.5754959 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 1   |    |                    |      L4739  |
          395.0924    |          395.09237+  |      120 | 5.6e+05    | C+   |   8.3153161  -   11.4525348 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 2   |    |              T3269 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          395.6850    |          395.68437+  |        6 |            |      |   8.3153161  -   11.4478412 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 1   |    |                    |      L4739  |
          396.75411   |          396.75405+  |      200 | 5.3e+05    | C+   |   8.3153161  -   11.4393959 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[5/2]  | 3   |    |              T3269 |      L7292  |
          397.4417    |          397.44158+  |       40 | 1.4e+05    | D+   |   8.3153161  -   11.4339916 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[5/2]  | 2   |    |              T3269 |      L7292  |
          398.5202    |          398.52027+  |       30 |            |      |   8.3153161  -   11.4255504 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 1   |    |                    |      L7292  |
          400.455     |          400.440+    |      10* |            |      |   9.9587513  -   13.05407   | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6f  | 2[5/2]  | 2   |    |                    |      L4103  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          400.455     |          400.440+    |      10* |            |      |   9.9587513  -   13.05407   | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6f  | 2[5/2]  | 3   |    |                    |      L4103  |
          407.88202   |          407.88193+  |      100 |            |      |   8.4365241  -   11.4753742 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 0   |    |                    |      L7292  |
          410.97089   |          410.97076+  |       60 |            |      |   8.4365241  -   11.4525348 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 2   |    |                    |      L7292  |
          411.61147   |          411.61135+  |       80 |            |      |   8.4365241  -   11.4478412 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 1   |    |                    |      L7292  |
          412.355     |          412.352+    |       10 |            |      |   9.5697254  -   12.57563   | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<1/2>).4f  | 2[5/2]  | 2   |    |                    |      L4103  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          413.5133    |          413.51320+  |       20 |            |      |   8.4365241  -   11.4339916 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[5/2]  | 2   |    |                    |      L7292  |
          414.6780    |          414.68101+  |        2 |            |      |   8.4365241  -   11.4255504 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 1   |    |                    |      L4739  |
          417.517     |          417.510+    |        6 |            |      |   9.9170767  -   12.88585   | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<1/2>).5f  | 2[5/2]  | 2   |    |                    |      L4103  |
          419.3010    |          419.30087+  |       20 |            |      |   8.3153161  -   11.2714099 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 2   |    |                    |      L4739  |
          419.3528    |          419.35296+  |      150 | 2.20e+05   | B    |   8.3153161  -   11.2710427 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 3   |    |              T3269 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          420.3695    |          420.3695+   |          | 1.1e+05    | D+   |   8.3153161  -   11.2638950 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |              T3269 |      L7292  |
          420.5404    |          420.5404+   |       10 |            |      |   8.3153161  -   11.2626969 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 1   |    |                    |      L7292  |
          423.503     |          423.512+    |       15 |            |      |   9.9587513  -   12.88545   | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).5f  | 2[5/2]  | 3   |    |                    |      L4103  |
          427.916     |          427.913+    |       2* |            |      |  10.1574692  -   13.05407   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).6f  | 2[7/2]  | 3   |    |                    |      L4103  |
          427.916     |          427.913+    |       2* |            |      |  10.1574692  -   13.05407   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).6f  | 2[5/2]  | 2   |    |                    |      L4103  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          435.459     |          435.460+    |        6 |            |      |  10.0390549  -   12.88545   | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<1/2>).5f  | 2[7/2]  | 4   |    |                    |      L4103  |
          437.2287    |          437.2288+   |       20 |            |      |   8.4365241  -   11.2714099 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 2   |    |                    |      L7292  |
          438.3908    |          438.3909+   |      100 |            |      |   8.4365241  -   11.2638950 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L7292  |
          438.5768    |          438.5768+   |       70 |            |      |   8.4365241  -   11.2626969 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 1   |    |                    |      L7292  |
          450.0978    |          450.0979+   |          | 1.46e+06   | C+   |   8.3153161  -   11.0691488 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 1   |    |              T3269 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          452.46805   |          452.4681+   |          | 4.6e+05    | C+   |   8.3153161  -   11.0547232 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 2   |    |              T3269 |      L7292  |
          454.399     |          454.363+    |        6 |            |      |  10.1574692  -   12.88545   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).5f  | 2[7/2]  | 3   |    |                    |      L4103  |
          457.6600    |          457.6603+   |          |            |      |   8.3153161  -   11.0236449 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).6d  | 2[7/2]* | 4   | E2 |                    |      L4739  |
          458.27472   |          458.2747+   |          | 1.3e+06    | C    |   8.4365241  -   11.1412219 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 0   |    |      T5100n,T4106n |      L7292  |
          461.18882   |          461.1890+   |      100 | 3.0e+04    | D    |   8.3153161  -   11.0029230 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 1   |    |              T8608 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          462.42756   |          462.4276+   |          | 2.42e+06   | B    |   8.3153161  -   10.9957246 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 2   |    |       T8608n,T6672 |      L7292  |
          466.226     |          466.229+    |        6 |            |      |   9.9170767  -   12.57563   | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<1/2>).4f  | 2[5/2]  | 2   |    |                    |      L4103  |
          467.12258   |          467.1226+   |          | 2.49e+06   | B    |   8.3153161  -   10.9687845 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 3   |    |              T8608 |      L7292  |
          469.0970    |          469.0972+   |      100 | 2.8e+05    | C+   |   8.3153161  -   10.9576151 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 1   |    |              T3269 |      L7292  |
          469.70208   |          469.7021+   |          | 7.36e+05   | B    |   8.3153161  -   10.9542123 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 2   |    |       T8608n,T6672 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          470.8210    |          470.8211+   |        5 |            |      |   8.4365241  -   11.0691488 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 1   |    |                    |      L4739  |
          473.41518   |          473.4152+   |      600 | 1.38e+06   | C+   |   8.4365241  -   11.0547232 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 2   |    |       T5100n,T3269 |  L7292c110  |
          473.749     |          473.755+    |        6 |            |      |   9.9587513  -   12.57507   | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).4f  | 2[5/2]  | 3   |    |                    |      L4103  |
          479.2619    |          479.2620+   |      150 | 1.2e+05    | D+   |   8.3153161  -   10.9015749 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 1   |    |              T8608 |  L7292c110  |
          480.70190   |          480.7019+   |      500 | 4.29e+06   | B    |   8.4365241  -   11.0150359 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 0   |    |       T8608n,T6672 |  L7292c110  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          482.9708    |          482.9708+   |      400 | 6.e+05     | D+   |   8.4365241  -   11.0029230 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 1   |    |              T8608 |      L7292  |
          484.32934   |          484.3293+   |      300 | 7.02e+05   | B    |   8.4365241  -   10.9957246 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 2   |    |       T8608n,T6672 |      L7292  |
          491.6507    |          491.6506+   |      500 | 1.6e+06    | C+   |   8.4365241  -   10.9576151 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 1   |    |       T5100n,T3269 |  L7292c110  |
          492.3152    |          492.3151+   |      500 | 9.74e+05   | B    |   8.4365241  -   10.9542123 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 2   |    |       T8608n,T6672 |      L7292  |
          502.3880    |          502.386+    |       3h |            |      |   9.4471951  -   11.914417  | 5p5.(2P*<1/2>).6s | 2[1/2]* | 0   | 5p5.(2P*<3/2>).8f  | 2[3/2]  | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          502.82794   |          502.8279+   |      200 | 1.6e+05    | D+   |   8.4365241  -   10.9015749 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 1   |    |              T8608 |      L7292  |
          511.646     |          511.64+     |        0 |            |      |   9.5697254  -   11.99231   | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).10f | 2[3/2]  | 1   |    |                    |      L3989  |
          512.724     |          512.70+     |        6 |            |      |  10.1574692  -   12.57507   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).4f  | 2[7/2]  | 3   |    |                    |      L4103  |
          516.2711    |          516.2702+   |       10 |            |      |   9.4471951  -   11.8480632 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 0   | 5p5.(2P*<3/2>).7f  | 2[3/2]  | 1   |    |                    |      L7292  |
          516.4390    |          516.4419+   |       1h |            |      |   9.5801530  -   11.9802232 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).12d | 2[3/2]* | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          516.7300    |          516.7281+   |       1h |            |      |   9.5801530  -   11.9788939 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).12d | 2[1/2]* | 1   |    |                    |      L4739  |
          518.5850    |          518.593+    |      2h* |            |      |   9.5697254  -   11.959842  | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).9f  | 2[3/2]  | 1   |    |                    |      L4739  |
          518.5850    |          518.575+    |      2h* |            |      |   9.5697254  -   11.959921  | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).9f  | 2[3/2]  | 2   |    |                    |      L4739  |
          520.6070    |          520.607+    |        1 | 1.10e+05   | C    |   9.5801530  -   11.961020  | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).13s | 2[3/2]* | 2   |    |              T5818 |      L4739  |
