----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |     Rel. | Aki  | Acc. |      Ei           Ek      |          Lower level          |          Upper level          |Type|    TP  |    Line  |
     Wavelength     |     Wavelength     |     Int. |(s^-1)|      |     (eV)         (eV)     |-------------------------------|-------------------------------|    |   Ref. |    Ref.  |
      Vac (nm)      |      Vac (nm)      |          |      |      |                           | Conf.            | Term | J   | Conf.            | Term | J   |    |        |          |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         192.4757   |         192.4758+  |        4 |      |      |  16.385744  -   22.827292 | 5s2.5p3.(2D*).5d | 3G*  | 5   | 5s2.5p3.(2D*).4f | 3G   | 5   |    |        |  L10579  |
         192.6291   |         192.6287+  |        2 |      |      |  18.019976  -   24.456410 | 5s2.5p3.(2P*).5d | 3F*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 2   |    |        |  L10579  |
         192.7622   |         192.7619+  |        5 |      |      |  18.781428  -   25.213415 | 5s2.5p3.(2P*).6s | 3P*  | 1   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
         192.9158   |         192.9155+  |        6 |      |      |  15.636859  -   22.063723 | 5s2.5p3.(2D*).5d | 3F*  | 3   | 5s2.5p3.(2P*).6p | 3D   | 2   |    |        |  L10579  |
         193.0083   |         193.0078+  |       11 |      |      |  15.116494  -   21.540286 | 5s2.5p3.(4S*).5d | 3D*  | 1   | 5s2.5p3.(4S*).4f | 3F   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         193.5038   |         193.5038+  |        6 |      |      |  17.127858  -   23.535185 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(2D*).4f | 1D   | 2   |    |        |  L10579  |
         194.1329   |         194.1325+  |        4 |      |      |  16.139486  -   22.526062 | 5s2.5p3.(2D*).5d | 3F*  | 4   | 5s2.5p3.(2D*).4f | 3H   | 4   |    |        |  L10579  |
         194.2913   |         194.2905+  |       12 |      |      |  19.761616  -   26.142997 | 5s2.5p3.(2P*).6s | 1P*  | 1   | 5p6              | 1S   | 0   |    |        |  L10579  |
         194.5419   |         194.5421+  |        1 |      |      |  16.454164  -   22.827292 | 5s2.5p3.(2D*).5d | 1G*  | 4   | 5s2.5p3.(2D*).4f | 3G   | 5   |    |        |  L10579  |
         195.6154   |         195.6153+  |        2 |      |      |  17.191426  -   23.529590 | 5s2.5p3.(2D*).6s | 3D*  | 3   | 5s2.5p3.(2D*).4f | 1F   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         195.6759   |         195.6755+  |        7 |      |      |  15.842966  -   22.179182 | 5s2.5p3.(2D*).5d | 3G*  | 4   | 5s2.5p3.(2D*).4f | 3G   | 4   |    |        |  L10579  |
         196.6345   |         196.6333+  |        7 |      |      |  18.014920  -   24.320270 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
         196.6733   |         196.6726+  |        1 |      |      |  14.535917  -   20.840008 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |  L10579  |
         196.7905   |         196.7911+  |        6 |      |      |  18.019976  -   24.320270 | 5s2.5p3.(2P*).5d | 3F*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
         196.9474   |         196.9470+  |        4 |      |      |  16.518912  -   22.814221 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(2P*).6p | 1D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         197.0059   |         197.0046+  |        7 |      |      |  15.030552  -   21.324020 | 5s2.5p3.(4S*).5d | 3D*  | 3   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |  L10579  |
         197.0899   |         197.0893+  |        1 |      |      |  13.868424  -   20.159187 | 5s2.5p3.(4S*).5d | 5D*  | 2   | 5s2.5p3.(2D*).6p | 3F   | 3   |    |        |  L10579  |
         197.3829   |         197.3818+  |        4 |      |      |  13.431674  -   19.713113 | 5s.5p5           | 3P*  | 0   | 5s2.5p3.(2D*).6p | 3D   | 1   |    |        |  L10579  |
         197.4445   |         197.4449+  |        1 |      |      |  17.127858  -   23.407289 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(2D*).4f | 3D   | 1   |    |        |  L10579  |
         197.8705   |         197.8708+  |        8 |      |      |  15.913266  -   22.179182 | 5s2.5p3.(2D*).5d | 3G*  | 3   | 5s2.5p3.(2D*).4f | 3G   | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         197.9266   |         197.9260+  |        2 |      |      |  15.842966  -   22.107136 | 5s2.5p3.(2D*).5d | 3G*  | 4   | 5s2.5p3.(2D*).4f | 3G   | 3   |    |        |  L10579  |
         198.0606   |         198.0603+  |        2 |      |      |  19.080325  -   25.340246 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(2P*).4f | 3D   | 3   |    |        |  L10579  |
         198.3985   |         198.3986+  |        5 |      |      |  13.868424  -   20.117672 | 5s2.5p3.(4S*).5d | 5D*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 2   |    |        |  L10579  |
         198.5405   |         198.5414+  |       10 |      |      |  19.390221  -   25.634973 | 5s2.5p3.(2P*).5d | 3D*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 4   |    |        |  L10579  |
         198.9377   |         198.9374+  |        1 |      |      |  17.127858  -   23.360180 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(2D*).4f | 3P   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         199.0182   |         199.0177+  |        7 |      |      |  16.907413  -   23.137219 | 5s2.5p3.(2P*).5d | 1D*  | 2   | 5s2.5p3.(2D*).4f | 3F   | 3   |    |        |  L10579  |
         199.7330   |         199.7321+  |        6 |      |      |  15.116494  -   21.324020 | 5s2.5p3.(4S*).5d | 3D*  | 1   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |  L10579  |
         199.7497   |         199.7484+  |        0 |      |      |  18.324543  -   24.531561 | 5s2.5p3.(2D*).5d | 3S*  | 1   | 5s2.5p3.(4S*).5f | 5F   | 2   |    |        |  L10579  |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |     Rel. | Aki  | Acc. |      Ei           Ek      |          Lower level          |          Upper level          |Type|    TP  |    Line  |
     Wavelength     |     Wavelength     |     Int. |(s^-1)|      |     (eV)         (eV)     |-------------------------------|-------------------------------|    |   Ref. |    Ref.  |
      Air (nm)      |      Air (nm)      |          |      |      |                           | Conf.            | Term | J   | Conf.            | Term | J   |    |        |          |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         200.1085   |         200.1076+  |        1 |      |      |  15.913266  -   22.107136 | 5s2.5p3.(2D*).5d | 3G*  | 3   | 5s2.5p3.(2D*).4f | 3G   | 3   |    |        |  L10579  |
         200.6317   |         200.6326+  |        4 |      |      |  14.535917  -   20.713584 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 2   |    |        |  L10579  |
         201.3859   |         201.3854+  |        8 |      |      |  14.535917  -   20.690494 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 2   |    |        |  L10579  |
         201.6174   |         201.6163+  |        2 |      |      |  18.395552  -   24.543080 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2P*).4f | 3G   | 3   |    |        |  L10579  |
         201.7911   |         201.7901+  |        2 |      |      |  18.400847  -   24.543080 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(2P*).4f | 3G   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         201.8714   |         201.8712+  |        5 |      |      |  16.907413  -   23.047178 | 5s2.5p3.(2P*).5d | 1D*  | 2   | 5s2.5p3.(2P*).6p | 1P   | 1   |    |        |  L10579  |
         202.0914   |         202.0910+  |        6 |      |      |  19.080325  -   25.213415 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
         202.1304   |         202.1313+  |        2 |      |      |  18.324543  -   24.456410 | 5s2.5p3.(2D*).5d | 3S*  | 1   | 5s2.5p3.(2P*).4f | 3F   | 2   |    |        |  L10579  |
         202.6062   |         202.6031+  |       10 |      |      |  16.696632  -   22.814221 | 5s2.5p3.(2D*).6s | 3D*  | 2   | 5s2.5p3.(2P*).6p | 1D   | 2   |    |        |  L10579  |
         202.9023   |         202.9022+  |        8 |      |      |  17.749112  -   23.857685 | 5s2.5p3.(2D*).5d | 3D*  | 3   | 5s2.5p3.(2D*).4f | 1G   | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         202.9216   |         202.9240+  |        9 |      |      |  17.412067  -   23.519983 | 5s2.5p3.(2P*).5d | 3P*  | 0   | 5s2.5p3.(2D*).4f | 3P   | 1   |    |        |  L10579  |
         203.1996   |         203.1996+  |        8 |      |      |  16.385744  -   22.485377 | 5s2.5p3.(2D*).5d | 3G*  | 5   | 5s2.5p3.(2D*).4f | 3H   | 5   |    |        |  L10579  |
         203.7670   |         203.7667+  |        7 |      |      |  14.757347  -   20.840008 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |  L10579  |
         203.8394   |         203.8381+  |        6 |      |      |  15.459755  -   21.540286 | 5s2.5p3.(2D*).5d | 3F*  | 2   | 5s2.5p3.(4S*).4f | 3F   | 2   |    |        |  L10579  |
         203.9314   |         203.9305+  |        7 |      |      |  15.030552  -   21.108328 | 5s2.5p3.(4S*).5d | 3D*  | 3   | 5s2.5p3.(4S*).4f | 3F   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         204.1276   |         204.1279+  |        1 |      |      |  16.454164  -   22.526062 | 5s2.5p3.(2D*).5d | 1G*  | 4   | 5s2.5p3.(2D*).4f | 3H   | 4   |    |        |  L10579  |
         204.3286   |         204.3283+  |        2 |      |      |  18.416057  -   24.482003 | 5s2.5p3.(2P*).5d | 3F*  | 4   | 5s2.5p3.(4S*).5f | 5F   | 5   |    |        |  L10579  |
         204.4430   |         204.4429+  |        1 |      |      |  18.400847  -   24.463393 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(4S*).5f | 5F   | 4   |    |        |  L10579  |
         204.6555   |         204.6555+  |        8 |      |      |  17.127858  -   23.184107 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(2D*).4f | 3D   | 2   |    |        |  L10579  |
         205.1875   |         205.1865+  |        7 |      |      |  19.172838  -   25.213415 | 5s2.5p3.(2D*).5d | 3P*  | 1   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         205.2166   |         205.2164+  |        5 |      |      |  16.139486  -   22.179182 | 5s2.5p3.(2D*).5d | 3F*  | 4   | 5s2.5p3.(2D*).4f | 3G   | 4   |    |        |  L10579  |
         205.2729   |         205.2733+  |        8 |      |      |  12.182994  -   18.221018 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(4S*).6p | 5P   | 2   |    |        |  L10579  |
         205.5034   |         205.5051+  |        6 |      |      |  16.454164  -   22.485377 | 5s2.5p3.(2D*).5d | 1G*  | 4   | 5s2.5p3.(2D*).4f | 3H   | 5   |    |        |  L10579  |
         206.0385   |         206.0389+  |        0 |      |      |  12.182994  -   18.198584 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(4S*).6p | 5P   | 1   |    |        |  L10579  |
         206.0702   |         206.0699+  |        3 |      |      |  19.390221  -   25.404908 | 5s2.5p3.(2P*).5d | 3D*  | 3   | 5s2.5p3.(2P*).4f | 1G   | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         206.7175   |         206.7178+  |        9 |      |      |  16.518912  -   22.514749 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(2D*).4f | 3F   | 2   |    |        |  L10579  |
         206.7384   |         206.7390+  |        7 |      |      |  17.412067  -   23.407289 | 5s2.5p3.(2P*).5d | 3P*  | 0   | 5s2.5p3.(2D*).4f | 3D   | 1   |    |        |  L10579  |
         207.2247   |         207.2247+  |        0 |      |      |  13.942011  -   19.923182 | 5s2.5p3.(4S*).5d | 5D*  | 1   | 5s2.5p3.(2D*).6p | 3F   | 2   |    |        |  L10579  |
         207.2866   |         207.2867+  |        7 |      |      |  16.907413  -   22.886795 | 5s2.5p3.(2P*).5d | 1D*  | 2   | 5s2.5p3.(2P*).6p | 3D   | 3   |    |        |  L10579  |
         207.5090   |         207.5087+  |        7 |      |      |  17.127858  -   23.100845 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(2P*).6p | 3P   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         207.7610   |         207.7603+  |        0 |      |      |  15.574530  -   21.540286 | 5s2.5p3.(4S*).6s | 3S*  | 1   | 5s2.5p3.(4S*).4f | 3F   | 2   |    |        |  L10579  |
         207.9995   |         208.0001+  |        5 |      |      |  17.448412  -   23.407289 | 5s2.5p3.(2P*).5d | 3P*  | 1   | 5s2.5p3.(2D*).4f | 3D   | 1   |    |        |  L10579  |
         208.3088   |         208.3096+  |        6 |      |      |  19.390221  -   25.340246 | 5s2.5p3.(2P*).5d | 3D*  | 3   | 5s2.5p3.(2P*).4f | 3D   | 3   |    |        |  L10579  |
         208.4461   |         208.4450+  |        2 |      |      |  19.267256  -   25.213415 | 5s2.5p3.(2P*).5d | 3D*  | 1   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
         208.4598   |         208.4579+  |        9 |      |      |  17.191426  -   23.137219 | 5s2.5p3.(2D*).6s | 3D*  | 3   | 5s2.5p3.(2D*).4f | 3F   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         209.0225   |         209.0215+  |        7 |      |      |  15.636859  -   21.566621 | 5s2.5p3.(2D*).5d | 3F*  | 3   | 5s2.5p3.(4S*).4f | 3F   | 4   |    |        |  L10579  |
         209.1996   |         209.1995+  |        9 |      |      |  18.395552  -   24.320270 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
         209.3862   |         209.3866+  |        5 |      |      |  18.400847  -   24.320270 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
         209.5126   |         209.5126+  |        6 |      |      |  17.613725  -   23.529590 | 5s2.5p3.(2D*).5d | 3D*  | 2   | 5s2.5p3.(2D*).4f | 1F   | 3   |    |        |  L10579  |
         209.5350   |         209.5349+  |        3 |      |      |  16.696632  -   22.611867 | 5s2.5p3.(2D*).6s | 3D*  | 2   | 5s2.5p3.(2D*).4f | 3D   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         209.6570   |         209.6578+  |        9 |      |      |  17.448412  -   23.360180 | 5s2.5p3.(2P*).5d | 3P*  | 1   | 5s2.5p3.(2D*).4f | 3P   | 2   |    |        |  L10579  |
         209.9545   |         209.9541+  |        0 |      |      |  15.636859  -   21.540286 | 5s2.5p3.(2D*).5d | 3F*  | 3   | 5s2.5p3.(4S*).4f | 3F   | 2   |    |        |  L10579  |
         210.6534   |         210.6541+  |        1 |      |      |  18.647749  -   24.531561 | 5s2.5p3.(2P*).5d | 3P*  | 2   | 5s2.5p3.(4S*).5f | 5F   | 2   |    |        |  L10579  |
