------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |      Rel. |     Aki     | Acc. |         Ei           Ek         |            Lower level            |            Upper level            |Type|    TP  |    Line  |
      Wavelength      |      Wavelength      |      Int. |   (s^-1)    |      |        (eV)         (eV)        |-----------------------------------|-----------------------------------|    |   Ref. |    Ref.  |
       Vac (nm)       |       Vac (nm)       |           |             |      |                                 | Conf.              | Term  | J    | Conf.              | Term  | J    |    |        |          |
          176.5454    |          176.54519   |       0.5 |             |      |  19.867157038  -   26.889960    | 3s2.3p4.(3P).4p    | 2P*   | 3/2  | 3s2.3p4.(1D).5d    | 2S    | 1/2  |    |        |   L5807  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          176.8042    |          176.8042439 |         1 |             |      |  16.42557623   -   23.438088809 | 3s2.3p4.(3P).3d    | 4D    | 5/2  | 3s2.3p4.(3P).5p    | 4P*   | 3/2  |    |        |  L16202  |
          177.0652    |          177.0657007 |         1 |             |      |  18.615942491  -   25.61810033  | 3s2.3p4.(3P).3d    | 2F    | 5/2  | 3s2.3p4.(3P<0>).5f | 2[3]* | 7/2  |    |        |  L16202  |
          177.1829    |          177.1829116 |         2 |             |      |  16.40650186   -   23.404027598 | 3s2.3p4.(3P).3d    | 4D    | 7/2  | 3s2.3p4.(3P).5p    | 4P*   | 5/2  |    |        |  L16202  |
          177.6670    |          177.6672100 |         1 |             |      |  16.42557623   -   23.404027598 | 3s2.3p4.(3P).3d    | 4D    | 5/2  | 3s2.3p4.(3P).5p    | 4P*   | 5/2  |    |        |  L16202  |
          178.2587    |          178.2596750 |         1 |             |      |  18.615942491  -   25.57120023  | 3s2.3p4.(3P).3d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[3]* | 7/2  |    |        |  L16202  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          178.5669    |          178.5672128 |         1 |             |      |  18.615942491  -   25.55922152  | 3s2.3p4.(3P).3d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  |    |        |  L16202  |
          178.8101    |          178.8103150 |         3 |             |      |  18.495869040  -   25.42970831  | 3s2.3p4.(3P).3d    | 2F    | 7/2  | 3s2.3p4.(3P<2>).5f | 2[5]* | 9/2  |    |        |  L16202  |
          179.1561    |          179.1571140 |         1 |             |      |  18.495869040  -   25.41628630  | 3s2.3p4.(3P).3d    | 2F    | 7/2  | 3s2.3p4.(3P<2>).5f | 2[3]* | 7/2  |    |        |  L16202  |
          179.3435    |          179.3445223 |       0.5 |             |      |  18.495869040  -   25.40905473  | 3s2.3p4.(3P).3d    | 2F    | 7/2  | 3s2.3p4.(3P<2>).5f | 2[4]* | 9/2  |    |        |  L16202  |
          181.2475    |          181.2471245 |     0.5bl |             |      |  16.64385439   -   23.484470418 | 3s2.3p4.(3P).4s    | 4P    | 5/2  | 3s2.3p4.(3P).5p    | 4D*   | 7/2  |    |        |  L16202  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          181.3009    |          181.3013211 |         1 |             |      |  19.11606897   -   25.95464012  | 3s2.3p4.(1D).3d    | 2G    | 9/2  | 3s2.3p4.(1D<2>).4f | 2[4]* | 9/2  |    |        |  L16202  |
          181.3772    |          181.3765056 |         1 |             |      |  19.11886231   -   25.95459873  | 3s2.3p4.(1D).3d    | 2G    | 7/2  | 3s2.3p4.(1D<2>).4f | 2[4]* | 7/2  |    |        |  L16202  |
          181.6140    |          181.6144058 |       0.5 |             |      |  18.732439371  -   25.55922152  | 3s2.3p4.(3P).3d    | 2D    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  |    |        |  L16202  |
          182.3207    |          182.3204854 |         1 |             |      |  18.615942491  -   25.41628630  | 3s2.3p4.(3P).3d    | 2F    | 5/2  | 3s2.3p4.(3P<2>).5f | 2[3]* | 7/2  |    |        |  L16202  |
          182.4842    |          182.4844285 |       0.5 |             |      |  16.64385439   -   23.438088809 | 3s2.3p4.(3P).4s    | 4P    | 5/2  | 3s2.3p4.(3P).5p    | 4P*   | 3/2  |    |        |  L16202  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          183.07697   |          183.0769628 |         8 |             |      |  19.11606897   -   25.88831364  | 3s2.3p4.(1D).3d    | 2G    | 9/2  | 3s2.3p4.(1D<2>).4f | 2[5]* | 11/2 |    |        |  L11520  |
          183.1525    |          183.152495  |         5 |             |      |  19.11886231   -   25.88831410  | 3s2.3p4.(1D).3d    | 2G    | 7/2  | 3s2.3p4.(1D<2>).4f | 2[5]* | 9/2  |    |        |  L16202  |
          183.4039    |          183.4038784 |         2 |             |      |  16.64385439   -   23.404027598 | 3s2.3p4.(3P).4s    | 4P    | 5/2  | 3s2.3p4.(3P).5p    | 4P*   | 5/2  |    |        |  L16202  |
          185.4986    |          185.4982612 |       0.5 |             |      |  18.732439371  -   25.41628630  | 3s2.3p4.(3P).3d    | 2D    | 5/2  | 3s2.3p4.(3P<2>).5f | 2[3]* | 7/2  |    |        |  L16202  |
          186.2856    |          186.2883673 |         1 |             |      |  16.74852891   -   23.404027598 | 3s2.3p4.(3P).4s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 4P*   | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          186.6093    |          186.6088295 |         1 |             |      |  17.69466481   -   24.33873405  | 3s2.3p4.(3P).3d    | 4F    | 7/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  |    |        |  L16202  |
          186.86601   |          186.8659904 |         6 |             |      |  17.74309101   -   24.37801682  | 3s2.3p4.(3P).3d    | 4F    | 5/2  | 3s2.3p4.(3P<0>).4f | 2[3]* | 7/2  |    |        |  L11520  |
          187.2582    |          187.2588845 |         1 |             |      |  17.69466481   -   24.31566967  | 3s2.3p4.(3P).3d    | 4F    | 7/2  | 3s2.3p4.(3P<1>).4f | 2[4]* | 7/2  |    |        |  L16202  |
          187.31396   |          187.3139514 |        21 |             |      |  17.69466481   -   24.313723219 | 3s2.3p4.(3P).3d    | 4F    | 7/2  | 3s2.3p4.(3P<1>).4f | 2[4]* | 9/2  |    |        |  L11520  |
          187.75230   |          187.752301  |        20 |             |      |  17.77579262   -   24.37939735  | 3s2.3p4.(3P).3d    | 4F    | 3/2  | 3s2.3p4.(3P<0>).4f | 2[3]* | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          187.94193   |          187.9419755 |         3 |             |      |  17.74309101   -   24.34003126  | 3s2.3p4.(3P).3d    | 4F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 5/2  |    |        |  L11520  |
          187.9788    |          187.9789393 |         2 |             |      |  17.74309101   -   24.33873405  | 3s2.3p4.(3P).3d    | 4F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  |    |        |  L16202  |
          188.638580  |          188.6385919 |        29 |             |      |  17.74309101   -   24.31566967  | 3s2.3p4.(3P).3d    | 4F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[4]* | 7/2  |    |        |  L11520  |
          188.87826   |          188.8782617 |        22 |             |      |  17.77579262   -   24.34003126  | 3s2.3p4.(3P).3d    | 4F    | 3/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 5/2  |    |        |  L11520  |
          188.902610  |          188.9026098 |        44 |             |      |  17.62885633   -   24.19224889  | 3s2.3p4.(3P).3d    | 4F    | 9/2  | 3s2.3p4.(3P<2>).4f | 2[5]* | 11/2 |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          189.7365    |          189.735193  |      0.5* |             |      |  17.77579262   -   24.31038415  | 3s2.3p4.(3P).3d    | 4F    | 3/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L16202  |
          189.7365    |          189.741390  |      0.5* |             |      |  19.222902151  -   25.75728027  | 3s2.3p4.(3P).4p    | 4P*   | 5/2  | 3s2.3p4.(3P).6d    | 4D    | 5/2  |    |        |  L16202  |
          189.83875   |          189.8387935 |         9 |             |      |  18.656521057  -   25.18754647  | 3s2.3p4.(3P).3d    | 2D    | 3/2  | 3s2.3p4.(1D).5p    | 2F*   | 5/2  |    |        |  L11520  |
          189.9271    |          189.9287089 |         1 |             |      |  19.222902151  -   25.75083567  | 3s2.3p4.(3P).4p    | 4P*   | 5/2  | 3s2.3p4.(3P).6d    | 4D    | 7/2  |    |        |  L16202  |
          189.9834    |          189.9845178 |         1 |             |      |  17.62885633   -   24.15487223  | 3s2.3p4.(3P).3d    | 4F    | 9/2  | 3s2.3p4.(3P<2>).4f | 2[4]* | 7/2  |    |        |  L16202  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          190.06361   |          190.0636586 |         7 |             |      |  17.62885633   -   24.15215486  | 3s2.3p4.(3P).3d    | 4F    | 9/2  | 3s2.3p4.(3P<2>).4f | 2[4]* | 9/2  |    |        |  L11520  |
          190.79864   |          190.7986329 |        20 |             |      |  17.69466481   -   24.19283498  | 3s2.3p4.(3P).3d    | 4F    | 7/2  | 3s2.3p4.(3P<2>).4f | 2[5]* | 9/2  |    |        |  L11520  |
          190.95689   |          190.95686   |       0.5 |             |      |  13.4797526    -   19.972538226 | 3s.3p6             | 2S    | 1/2  | 3s2.3p4.(3P).4p    | 2S*   | 1/2  |    |        |    L551  |
          191.1046    |          191.10518   |       0.5 |             |      |  13.4797526    -   19.96749907  | 3s.3p6             | 2S    | 1/2  | 3s2.3p4.(3P).4p    | 4S*   | 3/2  |    |        |  L16202  |
          191.90082   |          191.9007951 |        12 |             |      |  18.732439371  -   25.193287976 | 3s2.3p4.(3P).3d    | 2D    | 5/2  | 3s2.3p4.(1D).5p    | 2F*   | 7/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          191.91981   |          191.9198415 |        10 |             |      |  17.69466481   -   24.15487223  | 3s2.3p4.(3P).3d    | 4F    | 7/2  | 3s2.3p4.(3P<2>).4f | 2[4]* | 7/2  |    |        |  L11520  |
          192.00064   |          192.0006032 |         5 |             |      |  17.69466481   -   24.15215486  | 3s2.3p4.(3P).3d    | 4F    | 7/2  | 3s2.3p4.(3P<2>).4f | 2[4]* | 9/2  |    |        |  L11520  |
          193.14181   |          193.1418721 |         7 |             |      |  17.74309101   -   24.16242396  | 3s2.3p4.(3P).3d    | 4F    | 5/2  | 3s2.3p4.(3P<2>).4f | 2[3]* | 7/2  |    |        |  L11520  |
          193.22149   |          193.2214600 |         9 |             |      |  17.265833524  -   23.682522355 | 3s2.3p4.(3P).4s    | 2P    | 1/2  | 3s2.3p4.(3P).5p    | 2D*   | 3/2  |    |        |  L11520  |
          193.22300   |          193.2230016 |         4 |             |      |  17.74309101   -   24.15972864  | 3s2.3p4.(3P).3d    | 4F    | 5/2  | 3s2.3p4.(3P<2>).4f | 2[3]* | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          193.36931   |          193.369353  |         4 |             |      |  17.74309101   -   24.15487223  | 3s2.3p4.(3P).3d    | 4F    | 5/2  | 3s2.3p4.(3P<2>).4f | 2[4]* | 7/2  |    |        |  L11520  |
          193.40939   |          193.409395  |         8 |             |      |  19.549011775  -   25.95946554  | 3s2.3p4.(3P).4p    | 4D*   | 5/2  | 3s2.3p4.(3P).6d    | 2F    | 5/2  |    |        |  L11520  |
          193.7042    |          193.704132  |         1 |             |      |  17.77579262   -   24.17649235  | 3s2.3p4.(3P).3d    | 4F    | 3/2  | 3s2.3p4.(3P<2>).4f | 2[2]* | 3/2  |    |        |  L16202  |
          194.10724   |          194.10732   |         3 |             |      |  13.4797526    -   19.867157038 | 3s.3p6             | 2S    | 1/2  | 3s2.3p4.(3P).4p    | 2P*   | 3/2  |    |        |    L551  |
          194.5111    |          194.5101294 |         1 |             |      |  17.140027439  -   23.514204395 | 3s2.3p4.(3P).4s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 4D*   | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          194.67948   |          194.679451  |        11 |             |      |  17.94175110   -   24.31038415  | 3s2.3p4.(3P).3d    | 2P    | 1/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L11520  |
          196.13610   |          196.13613   |         4 |             |      |  13.4797526    -   19.801086565 | 3s.3p6             | 2S    | 1/2  | 3s2.3p4.(3P).4p    | 2P*   | 1/2  |    |        |    L551  |
          196.21612   |          196.216106  |         9 |             |      |  18.06063988   -   24.37939735  | 3s2.3p4.(3P).3d    | 2P    | 3/2  | 3s2.3p4.(3P<0>).4f | 2[3]* | 5/2  |    |        |  L11520  |
          196.6952    |          196.694566  |         1 |             |      |  19.64258207   -   25.94596914  | 3s2.3p4.(3P).4p    | 4D*   | 1/2  | 3s2.3p4.(3P).6d    | 4F    | 3/2  |    |        |  L14821  |
          197.22733   |          197.227400  |        13 |             |      |  19.49453389   -   25.78089157  | 3s2.3p4.(3P).4p    | 4D*   | 7/2  | 3s2.3p4.(3P).6d    | 4F    | 9/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          197.34837   |          197.34824   |         2 |             |      |  13.4797526    -   19.762261075 | 3s.3p6             | 2S    | 1/2  | 3s2.3p4.(3P).4p    | 2D*   | 3/2  |    |        |    L551  |
          197.44622   |          197.4462028 |        17 |             |      |  18.06063988   -   24.34003126  | 3s2.3p4.(3P).3d    | 2P    | 3/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 5/2  |    |        |  L11520  |
          197.67655   |          197.676518  |        15 |             |      |  17.94175110   -   24.21382629  | 3s2.3p4.(3P).3d    | 2P    | 1/2  | 3s2.3p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L11520  |
          197.7200    |          197.7207370 |         0 |             |      |  19.549011775  -   25.81968425  | 3s2.3p4.(3P).4p    | 4D*   | 5/2  | 3s2.3p4.(3P).7s    | 2P    | 3/2  |    |        |  L16202  |
          197.9988    |          197.997883  |         1 |             |      |  19.61030789   -   25.87220304  | 3s2.3p4.(3P).4p    | 4D*   | 3/2  | 3s2.3p4.(3P).6d    | 4F    | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          198.13884   |          198.1388434 |        11 |             |      |  19.549011775  -   25.80645208  | 3s2.3p4.(3P).4p    | 4D*   | 5/2  | 3s2.3p4.(3P).6d    | 4F    | 7/2  |    |        |  L11520  |
          198.1740    |          198.1749007 |         1 |             |      |  19.49453389   -   25.75083567  | 3s2.3p4.(3P).4p    | 4D*   | 7/2  | 3s2.3p4.(3P).6d    | 4D    | 7/2  |    |        |  L16202  |
          198.3296    |          198.3298485 |         1 |             |      |  18.06063988   -   24.31205385  | 3s2.3p4.(3P).3d    | 2P    | 3/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 5/2  |    |        |  L16202  |
          198.3831    |          198.382835  |         1 |             |      |  18.06063988   -   24.31038415  | 3s2.3p4.(3P).3d    | 2P    | 3/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L16202  |
          198.86021   |          198.860215  |         6 |             |      |  17.94175110   -   24.17649235  | 3s2.3p4.(3P).3d    | 2P    | 1/2  | 3s2.3p4.(3P<2>).4f | 2[2]* | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          198.86482   |          198.8648417 |         9 |             |      |  19.680048951  -   25.91464514  | 3s2.3p4.(3P).4p    | 2D*   | 5/2  | 3s2.3p4.(3P).6d    | 2F    | 7/2  |    |        |  L11520  |
